ISIN,DocumentType,EffectiveDate,DownloadDate,DownloadUrl,FilePath,MD5Hash,FileSize
DE000ANTE1V9,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB-antea_12_2023.pdf,../Hansainvest/DE000ANTE1V9/HJB-antea_12_2023.pdf,4300416528ebd94b2107913aab3362c0,282736
DE000ANTE4U5,Prospectus,09/18/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/antea_InvAG_18_09_2023.pdf,../Hansainvest/DE000ANTE4U5/antea_InvAG_18_09_2023.pdf,0ce0e3b2e75921f5b225830da26b592b,2399432
DE000ANTE4U5,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB-antea_06_2023.pdf,../Hansainvest/DE000ANTE4U5/JB-antea_06_2023.pdf,d2edcc661be6b7f01d188082c960a68b,896330
DE000ANTE4U5,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB-antea_Einkommen_Global_12_2023.pdf,../Hansainvest/DE000ANTE4U5/HJB-antea_Einkommen_Global_12_2023.pdf,a2f4f8db3be0ec55917003fec15d28eb,122199
DE000ANTE026,Prospectus,09/18/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/antea_InvAG_18_09_2023.pdf,../Hansainvest/DE000ANTE026/antea_InvAG_18_09_2023.pdf,0ce0e3b2e75921f5b225830da26b592b,2399432
DE000ANTE026,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB-antea_06_2023.pdf,../Hansainvest/DE000ANTE026/JB-antea_06_2023.pdf,d2edcc661be6b7f01d188082c960a68b,896330
DE000ANTE026,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB-antea_Strategie_II_12_2023.pdf,../Hansainvest/DE000ANTE026/HJB-antea_Strategie_II_12_2023.pdf,09d979f1a538970a31e0e57625433104,158414
DE000A14UWW2,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_apano_Global_Systematik_01_01_2023.pdf,../Hansainvest/DE000A14UWW2/VKP_apano_Global_Systematik_01_01_2023.pdf,b82fdd2f560327f92689806832998260,1186960
DE000A14UWW2,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6172_apano_Global_Systematik_2022-12-31.pdf,../Hansainvest/DE000A14UWW2/JB_6172_apano_Global_Systematik_2022-12-31.pdf,cd7a7eda5aa189304a446b38da5e8d8b,1620418
DE000A14UWW2,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6172_apano_Global_Systematik_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A14UWW2/HJB_6172_apano_Global_Systematik_Bericht_2023-06-30_Layout_PDF.pdf,9f4a33fc1f8bff1a033cb466e70676ea,864959
DE000A1J9E96,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_apano_HI_strategie_01_01_2023.pdf,../Hansainvest/DE000A1J9E96/VKP_apano_HI_strategie_01_01_2023.pdf,1766d9169e1ebaf537c26e75ab83aa8b,1204111
DE000A1J9E96,Annual report,11/30/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6108_apano_HI_Strategie_1_2022-11-30.pdf,../Hansainvest/DE000A1J9E96/JB_6108_apano_HI_Strategie_1_2022-11-30.pdf,ce6d935d4588e202eb548f28cf067afb,1447645
DE000A1J9E96,Semi annual report,05/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6108_apano_HI_Strategie_1_Bericht_2023-05-31.pdf,../Hansainvest/DE000A1J9E96/HJB_6108_apano_HI_Strategie_1_Bericht_2023-05-31.pdf,9e51e65375923fd2b71efa8ed82e5a89,766532
DE000A2DTLQ1,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Apus_Capital_Marathon_Fonds_31_08_2023.pdf,../Hansainvest/DE000A2DTLQ1/VKP_Apus_Capital_Marathon_Fonds_31_08_2023.pdf,d9fb9fa4ec7b8077dfc6d3762e4736f9,1404573
DE000A2DTLQ1,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1042_Apus_Capital_Marathon_Fonds_2023-07-31.pdf,../Hansainvest/DE000A2DTLQ1/JB_1042_Apus_Capital_Marathon_Fonds_2023-07-31.pdf,1f97a52726ccf716e0dd89de3e2fa97f,2509512
DE000A2DTLQ1,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1042_Apus_Capital_Marathon_Fonds_2023-01-31.pdf,../Hansainvest/DE000A2DTLQ1/Halbjahresbericht_1042_Apus_Capital_Marathon_Fonds_2023-01-31.pdf,9d6281d64c2355b4ae5069a29e652f3f,812323
DE000A2DR1W1,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Apus_Capital_Marathon_Fonds_31_08_2023.pdf,../Hansainvest/DE000A2DR1W1/VKP_Apus_Capital_Marathon_Fonds_31_08_2023.pdf,d9fb9fa4ec7b8077dfc6d3762e4736f9,1404573
DE000A2DR1W1,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1042_Apus_Capital_Marathon_Fonds_2023-07-31.pdf,../Hansainvest/DE000A2DR1W1/JB_1042_Apus_Capital_Marathon_Fonds_2023-07-31.pdf,1f97a52726ccf716e0dd89de3e2fa97f,2509512
DE000A2DR1W1,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1042_Apus_Capital_Marathon_Fonds_2023-01-31.pdf,../Hansainvest/DE000A2DR1W1/Halbjahresbericht_1042_Apus_Capital_Marathon_Fonds_2023-01-31.pdf,9d6281d64c2355b4ae5069a29e652f3f,812323
DE000A2DHTX5,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Apus_Capital_Revalue_01_01_2023.pdf,../Hansainvest/DE000A2DHTX5/VKP_Apus_Capital_Revalue_01_01_2023.pdf,ba55499c5dffe58ed05dcc455ce57ad6,1296736
DE000A2DHTX5,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6060_Apus_Capital_Revalue_Fonds_Bericht_2023-07-31_Layout_PDF.pdf,../Hansainvest/DE000A2DHTX5/JB_6060_Apus_Capital_Revalue_Fonds_Bericht_2023-07-31_Layout_PDF.pdf,2e79e8902ad7385dd6fcd8ccd4c5fb65,1770614
DE000A2DHTX5,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_6060_Apus_Capital_Revalue_Fonds_2023-01-31.pdf,../Hansainvest/DE000A2DHTX5/Halbjahresbericht_6060_Apus_Capital_Revalue_Fonds_2023-01-31.pdf,aff4f12add5f240197ba572029d4b29f,913995
DE000A1H44E3,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Apus_Capital_Revalue_01_01_2023.pdf,../Hansainvest/DE000A1H44E3/VKP_Apus_Capital_Revalue_01_01_2023.pdf,ba55499c5dffe58ed05dcc455ce57ad6,1296736
DE000A1H44E3,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6060_Apus_Capital_Revalue_Fonds_Bericht_2023-07-31_Layout_PDF.pdf,../Hansainvest/DE000A1H44E3/JB_6060_Apus_Capital_Revalue_Fonds_Bericht_2023-07-31_Layout_PDF.pdf,2e79e8902ad7385dd6fcd8ccd4c5fb65,1770614
DE000A1H44E3,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_6060_Apus_Capital_Revalue_Fonds_2023-01-31.pdf,../Hansainvest/DE000A1H44E3/Halbjahresbericht_6060_Apus_Capital_Revalue_Fonds_2023-01-31.pdf,aff4f12add5f240197ba572029d4b29f,913995
DE000A2PRZY3,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Aktien_Select_01_01_2023.pdf,../Hansainvest/DE000A2PRZY3/VKP_Aramea_Aktien_Select_01_01_2023.pdf,2ff6c4051ab83a92c659fcd03be6f8b0,1246847
DE000A2PRZY3,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6037_Aramea_Aktien_Select_2023-07-31.pdf,../Hansainvest/DE000A2PRZY3/JB_6037_Aramea_Aktien_Select_2023-07-31.pdf,1689339f8a9908fe863d0563418787f6,2002183
DE000A2PRZY3,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_6037_Aramea_Aktien_Select_2023-01-31.pdf,../Hansainvest/DE000A2PRZY3/Halbjahresbericht_6037_Aramea_Aktien_Select_2023-01-31.pdf,196254c93581bf84677f710b1a17313b,1023092
DE000A0YJME6,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Aktien_Select_01_01_2023.pdf,../Hansainvest/DE000A0YJME6/VKP_Aramea_Aktien_Select_01_01_2023.pdf,2ff6c4051ab83a92c659fcd03be6f8b0,1246847
DE000A0YJME6,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6037_Aramea_Aktien_Select_2023-07-31.pdf,../Hansainvest/DE000A0YJME6/JB_6037_Aramea_Aktien_Select_2023-07-31.pdf,1689339f8a9908fe863d0563418787f6,2002183
DE000A0YJME6,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_6037_Aramea_Aktien_Select_2023-01-31.pdf,../Hansainvest/DE000A0YJME6/Halbjahresbericht_6037_Aramea_Aktien_Select_2023-01-31.pdf,196254c93581bf84677f710b1a17313b,1023092
DE000A0M2JF6,Prospectus,12/21/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Balanced_Convertible_21_12_2023.pdf,../Hansainvest/DE000A0M2JF6/VKP_Aramea_Balanced_Convertible_21_12_2023.pdf,cd483e52d8cd0d66af2b0801efa5f33c,1229149
DE000A0M2JF6,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_2078_Aramea_Balanced_Convertible_2023-07-31.pdf,../Hansainvest/DE000A0M2JF6/JB_2078_Aramea_Balanced_Convertible_2023-07-31.pdf,0484a429c9faad9fd7f01f1ae020aea6,1852858
DE000A0M2JF6,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_2078_Aramea_Balanced_Convertible_2023-01-31.pdf,../Hansainvest/DE000A0M2JF6/Halbjahresbericht_2078_Aramea_Balanced_Convertible_2023-01-31.pdf,e8475c1aba7cfe2f61f006b01d3742dc,1024952
DE000A2AQ929,Prospectus,12/21/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Balanced_Convertible_21_12_2023.pdf,../Hansainvest/DE000A2AQ929/VKP_Aramea_Balanced_Convertible_21_12_2023.pdf,cd483e52d8cd0d66af2b0801efa5f33c,1229149
DE000A2AQ929,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_2078_Aramea_Balanced_Convertible_2023-07-31.pdf,../Hansainvest/DE000A2AQ929/JB_2078_Aramea_Balanced_Convertible_2023-07-31.pdf,0484a429c9faad9fd7f01f1ae020aea6,1852858
DE000A2AQ929,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_2078_Aramea_Balanced_Convertible_2023-01-31.pdf,../Hansainvest/DE000A2AQ929/Halbjahresbericht_2078_Aramea_Balanced_Convertible_2023-01-31.pdf,e8475c1aba7cfe2f61f006b01d3742dc,1024952
DE000A14UWX0,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Global_Convertible_31_08_2023.pdf,../Hansainvest/DE000A14UWX0/VKP_Aramea_Global_Convertible_31_08_2023.pdf,2f4b7dd757b995c8cd140c26118eed30,1441148
DE000A14UWX0,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6173_Aramea_Global_Convertible_2023-07-31.pdf,../Hansainvest/DE000A14UWX0/JB_6173_Aramea_Global_Convertible_2023-07-31.pdf,2dcda4a877e71c37dbbff746a7e27561,3073122
DE000A14UWX0,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_6173_Aramea_Global_Convertible_2023-01-31.pdf,../Hansainvest/DE000A14UWX0/Halbjahresbericht_6173_Aramea_Global_Convertible_2023-01-31.pdf,518431ed44c12d1e8f91519ae35019cb,1199527
DE000A141V76,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Global_Convertible_31_08_2023.pdf,../Hansainvest/DE000A141V76/VKP_Aramea_Global_Convertible_31_08_2023.pdf,2f4b7dd757b995c8cd140c26118eed30,1441148
DE000A141V76,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6173_Aramea_Global_Convertible_2023-07-31.pdf,../Hansainvest/DE000A141V76/JB_6173_Aramea_Global_Convertible_2023-07-31.pdf,2dcda4a877e71c37dbbff746a7e27561,3073122
DE000A141V76,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_6173_Aramea_Global_Convertible_2023-01-31.pdf,../Hansainvest/DE000A141V76/Halbjahresbericht_6173_Aramea_Global_Convertible_2023-01-31.pdf,518431ed44c12d1e8f91519ae35019cb,1199527
DE0009792283,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Hippokrat_01_01_2023.pdf,../Hansainvest/DE0009792283/VKP_Aramea_Hippokrat_01_01_2023.pdf,3a483857c3ab1e0adf6a6807f968e7f3,1209740
DE0009792283,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6093_Aramea_Hippokrat_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE0009792283/JB_6093_Aramea_Hippokrat_Bericht_2023-08-31_Layout_PDF.pdf,0f39ed4e4c13d950a09eaaba0a37932c,2393452
DE0009792283,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_6093_Aramea_Hippokrat_Bericht_2023-02-28_Layout_PDF.pdf,../Hansainvest/DE0009792283/Halbjahresbericht_6093_Aramea_Hippokrat_Bericht_2023-02-28_Layout_PDF.pdf,63f852fe7c0f0c5e89081878f1be6a29,1605585
DE000A3DV7H2,Prospectus,07/27/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Laufzeitenfonds_04_2028__27_07_2023.pdf,../Hansainvest/DE000A3DV7H2/VKP_Aramea_Laufzeitenfonds_04_2028__27_07_2023.pdf,523d6a750432baf7834d40ba1a90aead,1039223
DE000A3DV7H2,Annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1984_Aramea_Laufzeitenfonds_04-2028_2023-10-31.pdf,../Hansainvest/DE000A3DV7H2/JB_1984_Aramea_Laufzeitenfonds_04-2028_2023-10-31.pdf,c0a4a50f1e0b0599b72a1696913c45a9,1198072
DE000A3DV7H2,Semi annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1984_Aramea_Laufzeitenfonds_04-2028_2023-04-30.pdf,../Hansainvest/DE000A3DV7H2/HJB_1984_Aramea_Laufzeitenfonds_04-2028_2023-04-30.pdf,878c55a78c4c422b383f7f6227acde10,695283
DE000A3DV7Z4,Prospectus,02/26/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Laufzeitenfonds_08_2026__26_02_2024.pdf,../Hansainvest/DE000A3DV7Z4/VKP_Aramea_Laufzeitenfonds_08_2026__26_02_2024.pdf,8bac3406d599a731318a847b5bbb39b6,1043440
DE000A3C55B2,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ARAMEA_METAWORLD_01_01_2023.pdf,../Hansainvest/DE000A3C55B2/VKP_ARAMEA_METAWORLD_01_01_2023.pdf,f62c565acbbaa8133f6846a8efa02c66,1010344
DE000A3C55B2,Annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1947_ARAMEA_METAWORLD_Bericht_2023-03-31_Layout_PDF_10.pdf,../Hansainvest/DE000A3C55B2/Jahresbericht_1947_ARAMEA_METAWORLD_Bericht_2023-03-31_Layout_PDF_10.pdf,5d53062051a230678f01ae29ba6b8b91,1307030
DE000A3C55B2,Semi annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1947_ARAMEA_METAWORLD_Bericht_2023-09-30_Layout_PDF.pdf,../Hansainvest/DE000A3C55B2/HJB_1947_ARAMEA_METAWORLD_Bericht_2023-09-30_Layout_PDF.pdf,70dbc102e2a5102ebdf338efecee81f2,667836
DE000A3DCAS4,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ARAMEA_METAWORLD_01_01_2023.pdf,../Hansainvest/DE000A3DCAS4/VKP_ARAMEA_METAWORLD_01_01_2023.pdf,f62c565acbbaa8133f6846a8efa02c66,1010344
DE000A3DCAS4,Annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1947_ARAMEA_METAWORLD_Bericht_2023-03-31_Layout_PDF_10.pdf,../Hansainvest/DE000A3DCAS4/Jahresbericht_1947_ARAMEA_METAWORLD_Bericht_2023-03-31_Layout_PDF_10.pdf,5d53062051a230678f01ae29ba6b8b91,1307030
DE000A3DCAS4,Semi annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1947_ARAMEA_METAWORLD_Bericht_2023-09-30_Layout_PDF.pdf,../Hansainvest/DE000A3DCAS4/HJB_1947_ARAMEA_METAWORLD_Bericht_2023-09-30_Layout_PDF.pdf,70dbc102e2a5102ebdf338efecee81f2,667836
DE000A3CNGA8,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Rendite_Global_Nachhaltig_31_08_2023.pdf,../Hansainvest/DE000A3CNGA8/VKP_Aramea_Rendite_Global_Nachhaltig_31_08_2023.pdf,823ec4aea2cb0a7e561ebca90eeaafe3,1464067
DE000A3CNGA8,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A3CNGA8/JB_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-08-31_Layout_PDF.pdf,7bb5dfd1ad4feb2e85f936decccac870,3415310
DE000A3CNGA8,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-02-28_Layout_PDF.pdf,../Hansainvest/DE000A3CNGA8/Halbjahresbericht_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-02-28_Layout_PDF.pdf,63833c1dd3320758a4d7ec15d56718f0,1575099
DE000A3CNGB6,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Rendite_Global_Nachhaltig_31_08_2023.pdf,../Hansainvest/DE000A3CNGB6/VKP_Aramea_Rendite_Global_Nachhaltig_31_08_2023.pdf,823ec4aea2cb0a7e561ebca90eeaafe3,1464067
DE000A3CNGB6,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A3CNGB6/JB_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-08-31_Layout_PDF.pdf,7bb5dfd1ad4feb2e85f936decccac870,3415310
DE000A3CNGB6,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-02-28_Layout_PDF.pdf,../Hansainvest/DE000A3CNGB6/Halbjahresbericht_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-02-28_Layout_PDF.pdf,63833c1dd3320758a4d7ec15d56718f0,1575099
DE000A3CNGC4,Prospectus,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Rendite_Global_Nachhaltig_31_08_2023.pdf,../Hansainvest/DE000A3CNGC4/VKP_Aramea_Rendite_Global_Nachhaltig_31_08_2023.pdf,823ec4aea2cb0a7e561ebca90eeaafe3,1464067
DE000A3CNGC4,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A3CNGC4/JB_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-08-31_Layout_PDF.pdf,7bb5dfd1ad4feb2e85f936decccac870,3415310
DE000A3CNGC4,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-02-28_Layout_PDF.pdf,../Hansainvest/DE000A3CNGC4/Halbjahresbericht_1927_Aramea_Rendite_Global_Nachhaltig_Bericht_2023-02-28_Layout_PDF.pdf,63833c1dd3320758a4d7ec15d56718f0,1575099
DE000A0NEKQ8,Prospectus,10/11/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Rendite_Plus_01_06_2023_clean.pdf,../Hansainvest/DE000A0NEKQ8/VKP_Aramea_Rendite_Plus_01_06_2023_clean.pdf,57c3a086856018c72d9effc0bfbae702,1239637
DE000A0NEKQ8,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_2104_Aramea_Rendite_Plus_2023-07-31.pdf,../Hansainvest/DE000A0NEKQ8/JB_2104_Aramea_Rendite_Plus_2023-07-31.pdf,c150b3c5a770a277542c53420b0e0dd2,2739387
DE000A0NEKQ8,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_2104_Aramea_Rendite_Plus_2023-01-31.pdf,../Hansainvest/DE000A0NEKQ8/Halbjahresbericht_2104_Aramea_Rendite_Plus_2023-01-31.pdf,adeb293b8d43191fe5d66132c88057e6,1740512
DE000A3E3Y79,Prospectus,10/11/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Rendite_Plus_Nachhaltig_09_08_2023_CH_.pdf,../Hansainvest/DE000A3E3Y79/VKP_Aramea_Rendite_Plus_Nachhaltig_09_08_2023_CH_.pdf,c4332c7907ea2ee0710ecc89175a316d,1440436
DE000A3E3Y79,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1054_Aramea_Rendite_Plus_Nachhaltig_2023-07-31.pdf,../Hansainvest/DE000A3E3Y79/JB_1054_Aramea_Rendite_Plus_Nachhaltig_2023-07-31.pdf,4eef2715de1cfc442f73e654d66a13c6,3608067
DE000A3E3Y79,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1054_Aramea_Rendite_Plus_Nachhaltig_2023-01-31.pdf,../Hansainvest/DE000A3E3Y79/Halbjahresbericht_1054_Aramea_Rendite_Plus_Nachhaltig_2023-01-31.pdf,e3ee1626adfa24f33004ef062d90b253,1424867
DE000A2DTL86,Prospectus,10/11/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Rendite_Plus_Nachhaltig_09_08_2023_CH_.pdf,../Hansainvest/DE000A2DTL86/VKP_Aramea_Rendite_Plus_Nachhaltig_09_08_2023_CH_.pdf,c4332c7907ea2ee0710ecc89175a316d,1440436
DE000A2DTL86,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1054_Aramea_Rendite_Plus_Nachhaltig_2023-07-31.pdf,../Hansainvest/DE000A2DTL86/JB_1054_Aramea_Rendite_Plus_Nachhaltig_2023-07-31.pdf,4eef2715de1cfc442f73e654d66a13c6,3608067
DE000A2DTL86,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1054_Aramea_Rendite_Plus_Nachhaltig_2023-01-31.pdf,../Hansainvest/DE000A2DTL86/Halbjahresbericht_1054_Aramea_Rendite_Plus_Nachhaltig_2023-01-31.pdf,e3ee1626adfa24f33004ef062d90b253,1424867
DE000A2DTL78,Prospectus,10/11/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aramea_Rendite_Plus_Nachhaltig_09_08_2023_CH_.pdf,../Hansainvest/DE000A2DTL78/VKP_Aramea_Rendite_Plus_Nachhaltig_09_08_2023_CH_.pdf,c4332c7907ea2ee0710ecc89175a316d,1440436
DE000A2DTL78,Annual report,07/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1054_Aramea_Rendite_Plus_Nachhaltig_2023-07-31.pdf,../Hansainvest/DE000A2DTL78/JB_1054_Aramea_Rendite_Plus_Nachhaltig_2023-07-31.pdf,4eef2715de1cfc442f73e654d66a13c6,3608067
DE000A2DTL78,Semi annual report,01/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1054_Aramea_Rendite_Plus_Nachhaltig_2023-01-31.pdf,../Hansainvest/DE000A2DTL78/Halbjahresbericht_1054_Aramea_Rendite_Plus_Nachhaltig_2023-01-31.pdf,e3ee1626adfa24f33004ef062d90b253,1424867
